rebalanced_slabs,n_rebalanced_slabs,miss_ratio,throughput,n_alloc_failures,trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,monitor_interval,uuid,qps,wss,number_of_objects,file_name,memory_requirement,compulsory_miss_ratio_byte,max_req_size,max_obj_size,trace_file,time_span,purpose,min_req_size,number_of_req_GiB,cpu_requirement,download_path,category,compulsory_miss_ratio_req,number_of_obj_GiB,num_slab_classes,frequency_mean,min_obj_size,poolRebalanceIntervalSec,lru2qColdPct,thresholdMI,mhMovingAverageParam,mhMinDiff,rebalanceOnRecordAccess,countColdTailHitsOnly,rebalanceStrategy,rebalanceDiffRatio,lruRefreshSec,allocFactor,mhOnlyUpdateHitIfRebalance,minRequestsObserved,thresholdAI,minAllocSize,maxAllocSize,lamaMinThreshold,cacheSizeMB,lru2qHotPct,maxDecayInterval,mhMinDiffRatio,poolResizeIntervalSec,emrHigh,emrLow,moveOnSlabRelease,thresholdAD,thresholdMD,enableLookaside,onlySetIfMiss,replayGeneratorConfig,generator,numThreads,zstdTrace,repeatTraceReplay,compressed,numOps,ignoreLargeReq,repeatOpCount,timestampFactor,traceFileName,useTraceTimer,prepopulateCache,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
0,0,0.19403887694607347,237188.12483895075,0,twitter_cluster46,6610320613,0.1,1,10675,free-mem,LRU,,50000,twitter_cluster46-d7ff0653e2c5a8516c578c26216e6a7d,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,free-mem,,0,1.25,,,,72,1048576,,10748,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
141,141,0.1940510740851716,187196.11722934566,0,twitter_cluster46,6610320613,0.1,1,10675,tail-age,LRU,,50000,twitter_cluster46-a5884a168d85c9f42ed3c9a0fe0d0e6f,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,tail-age,0.25,0,1.25,,,,72,1048576,,10748,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-1.2197139098141241e-05,-1.2197139098141241e-05,
696,696,0.19403413753904103,204488.12745220785,0,twitter_cluster46,6610320613,0.1,1,10675,hits,LRU,,50000,twitter_cluster46-93f6dca2bd62b6826673b69299c0e2de,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,hits,0.1,0,1.25,,,,72,1048576,,10748,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,4.739407032439136e-06,4.739407032439136e-06,
0,0,0.19403887694607347,233462.31905067345,0,twitter_cluster46,6610320613,0.1,1,10675,disabled,LRU,,50000,twitter_cluster46-7efffd1dadb4783d75a7384c0480e43d,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,disabled,,0,1.25,,,,72,1048576,,10748,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
276,276,0.19398304168155178,238486.39537645265,0,twitter_cluster46,6610320613,0.1,1,10675,marginal-hits-tuned,LRU,,50000,twitter_cluster46-92f858d769bdeaa60d07b6924bbb8f7d,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,False,0.3,2.0,True,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,10748,100.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,5.583526452168641e-05,5.583526452168641e-05,0.003640167006828371
120870,120870,0.19762320868838015,225664.28933329025,0,twitter_cluster46,6610320613,0.1,1,10675,marginal-hits,LRU,,50000,twitter_cluster46-90b1a7ae0d0dbf9aca824690367b6d80,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,0.3,,True,,marginal-hits-old,,0,1.25,,,,72,1048576,,10748,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.0035843317423066845,-0.0035843317423066845,
0,0,0.18982636599082006,57932.458331814385,0,twitter_cluster46,6610320613,0.1,1,10675,lama,LRU2Q,,1000000,twitter_cluster46-eeddb9481a01232d4cfaca730367a27e,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,lama,,0,1.25,,,,72,1048576,1e-05,10748,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.004212510955253407,
833,833,0.21456011531584693,209593.78791217686,0,twitter_cluster46,6610320613,0.1,1,10675,eviction-rate,LRU2Q,,50000,twitter_cluster46-37e3262d75e092ac27fc493dafac4e14,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,eviction-rate,0.1,0,1.25,,,,72,1048576,,10748,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.024733749325026866,-0.02052123836977346,
0,0,0.18982636599082006,228903.32426094016,0,twitter_cluster46,6610320613,0.1,1,10675,free-mem,LRU2Q,,50000,twitter_cluster46-6a4c6bb9c8695addab7c476bc3227c27,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,free-mem,,0,1.25,,,,72,1048576,,10748,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.004212510955253407,
0,0,0.18982636599082006,200956.5783242261,0,twitter_cluster46,6610320613,0.1,1,10675,tail-age,LRU2Q,,50000,twitter_cluster46-c2cc8612ea866008e223bdd804037939,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,tail-age,0.25,0,1.25,,,,72,1048576,,10748,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.004212510955253407,
695,695,0.18998485936222168,198483.51657841826,0,twitter_cluster46,6610320613,0.1,1,10675,hits,LRU2Q,,50000,twitter_cluster46-acc52cbe58c80a64186801d0015127b7,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,hits,0.1,0,1.25,,,,72,1048576,,10748,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.00015849337140161346,0.004054017583851793,
0,0,0.18982636599082006,251435.57327250644,0,twitter_cluster46,6610320613,0.1,1,10675,disabled,LRU2Q,,50000,twitter_cluster46-5caedcf80cc694d9e6d67dd0b2fd588d,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,disabled,,0,1.25,,,,72,1048576,,10748,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.004212510955253407,
228,228,0.18982276435008372,189963.3973739253,0,twitter_cluster46,6610320613,0.1,1,10675,marginal-hits-tuned,LRU2Q,cold,50000,twitter_cluster46-ec477fc3760c53e50e3d971b2d97b160,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,False,0.3,2.0,True,True,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,10748,30.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,3.6016407363448355e-06,0.004216112595989752,0.007334044721621746
121031,121031,0.19715680907170546,228534.02948227045,0,twitter_cluster46,6610320613,0.1,1,10675,marginal-hits,LRU2Q,cold,50000,twitter_cluster46-c32663d12083bd2a8ba11bbff25b5519,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,0.3,,True,True,marginal-hits-old,,0,1.25,,,,72,1048576,,10748,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.0073304430808854015,-0.0031179321256319947,
619,594,0.0037614782900240507,79349.56124529043,93104,twitter_cluster47,6225239439,0.1,1,62,lama,LRU,,1000000,twitter_cluster47-aa4aeabcc5e2f7f17fa28c45c84cd642,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,0.0,,,,True,,lama,,0,1.25,,,,72,1048576,1e-05,63,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.200559773039117,0.200559773039117,
4564,4564,0.0034964835028894058,765860.4103465445,0,twitter_cluster47,6225239439,0.1,1,62,eviction-rate,LRU,,50000,twitter_cluster47-a5703cba3cae4b07b8659a6dbd3284ca,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,0.0,,,,True,,eviction-rate,0.1,0,1.25,,,,72,1048576,,63,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.20082476782625164,0.20082476782625164,
0,0,0.20432125132914106,743765.4409966241,0,twitter_cluster47,6225239439,0.1,1,62,free-mem,LRU,,50000,twitter_cluster47-9d85e037d1b19034583749e4294863c1,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,0.0,,,,True,,free-mem,,0,1.25,,,,72,1048576,,63,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
48,48,0.0030129149543222894,695057.945134255,0,twitter_cluster47,6225239439,0.1,1,62,tail-age,LRU,,50000,twitter_cluster47-1c959fae88321e76261f443470468589,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,0.0,,,,True,,tail-age,0.25,0,1.25,,,,72,1048576,,63,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.20130833637481876,0.20130833637481876,
58,58,0.003041761073698036,1060681.9844111747,0,twitter_cluster47,6225239439,0.1,1,62,hits,LRU,,50000,twitter_cluster47-c2c7f1c8410a12264cb8e4224b3a29a7,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,0.0,,,,True,,hits,0.1,0,1.25,,,,72,1048576,,63,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.20127949025544303,0.20127949025544303,
0,0,0.20432125132914106,681197.735156892,0,twitter_cluster47,6225239439,0.1,1,62,disabled,LRU,,50000,twitter_cluster47-dc12b1fd436231e320d83939e30083e6,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,0.0,,,,True,,disabled,,0,1.25,,,,72,1048576,,63,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
127,127,0.005542544240762978,595289.2107945364,0,twitter_cluster47,6225239439,0.1,1,62,marginal-hits-tuned,LRU,,50000,twitter_cluster47-6accf90768995b9f3b7642a1e2279937,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,0.0,False,0.3,2.0,True,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,63,100.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.19877870708837808,0.19877870708837808,0.003677166834192833
113492,113492,0.009219711074955811,621920.3315624495,0,twitter_cluster47,6225239439,0.1,1,62,marginal-hits,LRU,,50000,twitter_cluster47-c2bbb6c8260d5c277be8b4d6b32afde2,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,0.0,,0.3,,True,,marginal-hits-old,,0,1.25,,,,72,1048576,,63,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.19510154025418525,0.19510154025418525,
619,594,0.0037325592417265414,72138.59040944102,93104,twitter_cluster47,6225239439,0.1,1,62,lama,LRU2Q,,1000000,twitter_cluster47-52e2545e6c5a6db5096911c82a1050c8,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,30.0,,,,True,True,lama,,0,1.25,,,,72,1048576,1e-05,63,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.18526342388932487,0.2005886920874145,
4541,4541,0.003454546481420889,731527.5235161809,0,twitter_cluster47,6225239439,0.1,1,62,eviction-rate,LRU2Q,,50000,twitter_cluster47-6470a5f73ca747e0958193e2e753edbe,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,30.0,,,,True,True,eviction-rate,0.1,0,1.25,,,,72,1048576,,63,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.18554143664963055,0.20086670484772018,
0,0,0.18899598313105143,678476.2716887238,0,twitter_cluster47,6225239439,0.1,1,62,free-mem,LRU2Q,,50000,twitter_cluster47-d975dcd4b84eb61dca4cd6e45438b434,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,30.0,,,,True,True,free-mem,,0,1.25,,,,72,1048576,,63,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.015325268198089631,
94,94,0.0044956998480520614,599449.4796859833,0,twitter_cluster47,6225239439,0.1,1,62,tail-age,LRU2Q,,50000,twitter_cluster47-3e1739fe42ebb669bee0ede26de7dba8,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,30.0,,,,True,True,tail-age,0.25,0,1.25,,,,72,1048576,,63,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.18450028328299936,0.199825551481089,
58,58,0.002984830893988044,660681.5229511313,0,twitter_cluster47,6225239439,0.1,1,62,hits,LRU2Q,,50000,twitter_cluster47-fc6a05f32e9555be9e5e9e4ecfec86d7,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,30.0,,,,True,True,hits,0.1,0,1.25,,,,72,1048576,,63,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.18601115223706338,0.201336420435153,
0,0,0.18899598313105143,698175.595965107,0,twitter_cluster47,6225239439,0.1,1,62,disabled,LRU2Q,,50000,twitter_cluster47-a65d288e4e6fabd0121fa9ebdaed25c3,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,30.0,,,,True,True,disabled,,0,1.25,,,,72,1048576,,63,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.015325268198089631,
115,115,0.0025889428282920702,786487.9721119616,0,twitter_cluster47,6225239439,0.1,1,62,marginal-hits-tuned,LRU2Q,cold,50000,twitter_cluster47-342fbec3e6556cc3579b22006d2fc868,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,30.0,False,0.3,2.0,True,True,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,63,30.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.18640704030275937,0.201732308500849,0.00515226029685892
122795,122795,0.007741203125150991,861822.9486164253,0,twitter_cluster47,6225239439,0.1,1,62,marginal-hits,LRU2Q,cold,50000,twitter_cluster47-20b39fc02e6a7283d1f2a1a0b1097ef6,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,30.0,,0.3,,True,True,marginal-hits-old,,0,1.25,,,,72,1048576,,63,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.18125478000590042,0.19658004820399005,
140,140,0.005692123226298284,753644.016169218,0,twitter_cluster47,6225239439,0.1,1,62,marginal-hits-tuned,TINYLFU,,50000,twitter_cluster47-83c0b11da304b642ee1bcaf113fc0ae8,9978.3121,0.6030900893747806,5155821,twr/cluster47.oracleGeneral.zst,94.5,0.0009,2166,2218,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,623877,efficiency,44,400.5318,2.5,twitter/cluster47.oracleGeneral.zst,twitter-kv,0.0008,0.3534,43,1207.4196,96,1,,False,0.3,2.0,,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,63,,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6225239439,True,True,1,/mntData2/data/oracleReuse/twr/cluster47.oracleGeneral.zst,True,True,work_dir_twitter,0.18606214127983198,0.19862912810284278,0.003401139700323099
